transactionHash,blockNumber,sender,to,amount0In,amount1In,amount0Out,amount1Out,timestamp
5653528c379986a0af220e8fc9dd993e8885e01138ae0043980c966dcc4770ac,18741427,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf93777a69D0ED5d1846415cEa302C08747bc3C8B,0,75000000000000000,307138885316680096099,0,2023-12-08 12:05:35
460cd2994338da95ab01b55e01e15aff870eda1293bd1ae63c96c4475ee249c0,18741623,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf1520835497Ae5F4C9FEb918147f75c2bfd68761,0,47804893754244144,195037590904028535104,0,2023-12-08 12:44:59
b17c8033089458365efaa5468235a610cb0cf00cd8dcf87492da80ccce4e4f29,18741637,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,951445294535551906348,0,0,230514400109182407,2023-12-08 12:47:47
b17c8033089458365efaa5468235a610cb0cf00cd8dcf87492da80ccce4e4f29,18741637,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,316398365291091473144,0,0,75938640246770350,2023-12-08 12:47:47
68f0be0a087b92f88a4ac06bb961fc01aa1660fcf367df1de59448fbea602703,18741690,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0BD73c04f973D89dFE7cB4E02c28848764d58466,0,440000000000000000,1802237469812876859339,0,2023-12-08 12:58:47
2a1b9dd3ac379ef3cc6424cdd7459b289ce2ade4b3c9025acc9b80c3950bae2b,18741779,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x86f31F27C315Ce5D6B70933faCe3F4a8eEdaf12F,0,24750146733481328,99948564940467970299,0,2023-12-08 13:16:47
28102efb498d7fd052e7285a7bf765946308dfd1bbcb08b145e6996d1edeef7d,18741799,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,3036000000000000000000,0,0,731280958362985214,2023-12-08 13:20:47
ae3f4c95f224dc4f5d38d2cc4a5516fcf8ec85f457a7de78b8a2495165fbcef3,18741807,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x226b1174BA1734564828d67Ce65239f85d33e9C0,0,300000000000000000,1254541166582756712412,0,2023-12-08 13:22:23
e6fb52fb90f2a849f637581fad7ae6ba2c75262ebd086ae232c264b6795dceda,18741826,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8191c66e150e52f2825C6E81BAbA326B722641F8,0,421531270757048496,1724262993102492470397,0,2023-12-08 13:26:11
500cd73dbeede3ca5ed1f01b6a10529406d49abfee48cd65995c0cab879a4c8e,18741833,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xcf3090a81F8bDBBC29526aDc83D2024027a7adeb,0,386490000000000000,1542697718520278802058,0,2023-12-08 13:27:35
957a017a2bee729d815bcc0c11225dfee07ad7b219f9171a2d6a3df6a38a1f73,18741849,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,31720000000000000,125027232713110155386,0,2023-12-08 13:30:47
1d68abf80ff8382ddca6504ff2258cb1f45644e4ece35ac3c9770dc54606c18e,18741910,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,598000000000000000000,0,0,150270702626164186,2023-12-08 13:42:59
1d873f32abc80c520e5e83b340ae28e6bde0ac4d10a7d4b4915b15e54726a401,18741915,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xEccf4BF69Adca2dA5ffd69FA7E0F6aD3ddE2e608,0,90000000000000000,356659261199262826599,0,2023-12-08 13:43:59
3d112a942ac16c4e53042def3fa0fdaf852ffe536ff015f5b60cf7ad8e08c0b4,18741921,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,543321602195141606073,0,0,136092383825680724,2023-12-08 13:45:23
7c7788ca537e7bb418d44c0758ab73046088678e0ab3c5afaa330cca333375f7,18742264,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x13ecF083A765681F4729D0c9f5531531C64B3762,0,40000000000000000,159196651882752154664,0,2023-12-08 14:53:59
35e499fcf6ad0d76b10d6bec97daa1a0e0d2e1f4db78f4486719415b726745ee,18742276,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xCC68c54D2831645cf4b48832c73AcF36c9Cc136A,0,772170324876223004,3000000000000000000143,0,2023-12-08 14:56:23
4001799ab88b002fc6bc1a7d69ef26492162d361a09e334bffb5090ff17322ed,18742301,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9e8431E5e765f44C36aA92788bF5B5d83934D5C5,0,690000000000000000,2567964966055774399878,0,2023-12-08 15:01:23
feecb136a5380baadbe861f4132e7413e6a89a85d02942a2cd04d7f963348ccc,18742321,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1542840000000000000000,0,0,415396835309405213,2023-12-08 15:05:23
efdc11c152019f00febe63d9ccf515774d36d71e189f67d3e40ba185b1481792,18742377,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,77190472207935400,287795049037608981532,0,2023-12-08 15:16:59
40949eb06d8744d9fe68cc409a1b34b2529431639e82ceae452eba359f0c851f,18742383,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xCC68c54D2831645cf4b48832c73AcF36c9Cc136A,0,100000000000000000,370924037062102931697,0,2023-12-08 15:18:11
4a17505a0a2309bf8a44beda52d01b1cff048d98968887e2b0eb2426818f4932,18742446,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xB9c8f44104F8b59DE0A5F5611a9ab40D79856840,0,94085157172831643,347027490555895539894,0,2023-12-08 15:30:47
027bcf679f2595f40fe3fee2c89fb42586c42a8ede9159c32098102b27e1b9fe,18742454,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9e8431E5e765f44C36aA92788bF5B5d83934D5C5,0,203000000000000000,742367705690970110713,0,2023-12-08 15:32:35
030e8ff888fbb233f60f7331228da74bc405fbc9718e021f4ee9c74dcac1b8c5,18742530,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x491B8120e0aCb0CdEBE0DA52b25675827284eeE7,0,76400000000000000,277154801649807013908,0,2023-12-08 15:47:47
3155944f4a442e9dd78fde4befdf0127329548b169f8b08f9740a0eb3f1dd065,18742603,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3265dB20E95a904a0f16a2C9354631123ad2798F,0,234000000000000000,841381732771828363231,0,2023-12-08 16:02:23
da96bfabd932de1fad7e93df9e6cf63ef0fef1fbe2e752120767b7ad7803f5f9,18742707,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF9cc397f5aF6CFeF0D4Bce2DA972C2851f379f7b,0,50000000000000000,178329540011665870912,0,2023-12-08 16:23:11
ec7dcdb2528c1ab90f6611f06453899cb5fc9da789804e4fce6dd0063a9f61a9,18742767,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7FF22A0fcBCd290d56e1a1Fc833488EeF2eb0600,0,90000000000000000,319719464765451418572,0,2023-12-08 16:35:11
bb04fcae1aaaec1ce684f15aca0d949e001a89e4e0c2e58552cfe2b8c570f67b,18742782,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7a6BB48F80EBcEB389d8eDaA6d6573d757728248,0,79820307076536092,282194292176307442739,0,2023-12-08 16:38:11
1782cf23257cd5212377470a3d966c4a747effaac1accf5d8931f80afb9732ca,18742836,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc263F16782cA92b16674174969c4af167611E8D3,0,300000000000000000,1049319790494771734416,0,2023-12-08 16:49:11
04ec3b0ba2477afa1ef507c565eb4d770272e252bcfbcb4379ebca49aa0596e3,18742967,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbd7270c49d60e78e5EB1f092451191046afE12Fc,0,211910963249266506,730623980046488690490,0,2023-12-08 17:15:23
0bba6e557741ccbee59847f645a7d4b49b5f9cfcb9d304d7f2225f748ecbc342,18742973,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1840000000000000000000,0,0,525800264200647756,2023-12-08 17:16:35
7a47a07ae7920716077640e5b1bf39a3f09fdb574da5c756e4634a74c83f9574,18742998,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xA383CE5E6e3B4f82cae3fa14e664c0A8fa713fbe,0,300000000000000000,1050234285742299231249,0,2023-12-08 17:21:47
fad93763bc6bb70996587da46d07bebeffad586d3537d408d3932df24988329e,18743025,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x83DA40e6104a2889b58ffD880800EAb016725dE8,0,427000000000000000,1464704312997352822657,0,2023-12-08 17:27:11
8ec844284bb476a21c191f9f5e07716355daccb53b827d68feb884c5b9e578f6,18743093,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbCF188bceE603A200aeA79Bd50df3F76ce368c93,0,50000000000000000,169242833928462504964,0,2023-12-08 17:40:59
165cb75e99c403977878b7ef2fdb37c41c797573dd46088d1bad2375eb7b8c62,18743123,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,934820960145532311850,0,0,272824001182963932,2023-12-08 17:47:23
165cb75e99c403977878b7ef2fdb37c41c797573dd46088d1bad2375eb7b8c62,18743123,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,2760000000000000000000,0,0,781938517331409501,2023-12-08 17:47:23
79e9c57baf51ca9556297c73db8b40734d6f65a58c864157517a2d7b95d6b9f4,18743169,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5d7C8a6f22723D89B7043C20B2138a3b549e3484,0,409881321436516290,1453320742085731441932,0,2023-12-08 17:56:47
06f2c37e163e8db939ef127c4301b1d7e7e3d285161973bdfcbc8a0a35536d7c,18743189,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,3722007843073551491146,0,0,1025117004385091147,2023-12-08 18:00:47
b5a26110b9a0025f16fc7a5fd1026c1a63abf6c11351122093302a14a66b95b5,18743307,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xE95a615bCbfeC894099a3F3Eaa417c69E98f96e5,0,60850000000000000,225770958923596836435,0,2023-12-08 18:24:23
7ba46c29e52c01888cc968e59b36ca13b080c1021756d0be95b3fea2965f142e,18743335,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x5973aecFA44bb10d88dA706011429f42f489617D,0,211789060554869923,779639798460086965399,0,2023-12-08 18:30:23
8b641f516fe3aa76bb535c5d95a9c14491d83c966ae69e98cd29018c169ff4dd,18743383,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x5973aecFA44bb10d88dA706011429f42f489617D,0,211740446805336100,770020983297283082519,0,2023-12-08 18:40:11
2bbd27eb9d485e0abdfe55bce0ec1c8478382611882f4d4bf1abb94f2f6c4157,18743672,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa7EEa8827E937B7E3b2892aA4b2e38D73C89e387,0,1700000000000000000,5860333659880186526509,0,2023-12-08 19:38:59
a86d6a82549cc4d37f45e4eb544f350cdc1ddbf0b461eedadac88a4981bc95f9,18743678,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1542294259744607729471,0,0,460503013374074821,2023-12-08 19:40:11
14c5902348288a17fe29238e01f3b79bbb9c95dab5238f333c5296d06290c61f,18743683,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa7EEa8827E937B7E3b2892aA4b2e38D73C89e387,0,2000000000000000000,6390800850230000066236,0,2023-12-08 19:41:11
7c62f58b1cbcf2aa1813dda33d602d8f42db734908b8abe9e811a4d7e7026103,18743697,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa7EEa8827E937B7E3b2892aA4b2e38D73C89e387,0,2000000000000000000,5755111553018415674844,0,2023-12-08 19:43:59
0f20204a9ab7be576561633647d4ad18486e5af79910692550d43bc80bfefa49,18743705,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,954095565488518835093,0,0,343882001743621853,2023-12-08 19:45:35
0f20204a9ab7be576561633647d4ad18486e5af79910692550d43bc80bfefa49,18743705,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1281287263120378380843,0,0,452647280220531462,2023-12-08 19:45:35
cfc6c3358671cda185ee75efac285eb3b5a1c4703cff4a8fd4118ed846a702fe,18743707,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1528488000000000000000,0,0,526697359788601058,2023-12-08 19:45:59
37d91e641dd6083f751c027ae29b5753f27325e885e95018e23c27a4abfabc48,18743724,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,644000000000000000000,0,0,217715035660520074,2023-12-08 19:49:23
a5e8646392aa9cab4b77adf36e4aec146e986c9faf1f4905b9fbbec042363fba,18743730,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,2122851935293832081080,0,0,700708353818113788,2023-12-08 19:50:35
4a9fea20ff6c05757999a9d2ccae1a8126112e0f29e0da9a1acff70eb04ce6eb,18743773,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x336373f20cF603dc742df96888da139b8fFB0F93,0,18016000000000000,55231818717024240806,0,2023-12-08 19:59:23
5e1cdc01c2fb119abd2e9b4e8015dcc1c0f7b78951c2203f00e8d66cdc549fa9,18744041,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x590Da95C1C8E4B4a867504530C2C5F32abd5731D,0,100000000000000000,305623617177711709965,0,2023-12-08 20:52:59
a57bd667c8374e0719443d92fb219b0ff82317698efe329ceac7b96a0481b62f,18744057,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1840000000000000000000,0,0,590712031351484665,2023-12-08 20:56:11
57ca918d6afbab039b418c8664d38bc82f2147b1575de22feaa65935d69dc946,18744061,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,19825000000000000,62319488913073279231,0,2023-12-08 20:57:11
624c48c2d5a9d304a8becbbb878ee570610e2b7a737818b3f6f243a57a2e40d5,18744088,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,414000000000000000000,0,0,130525751243190479,2023-12-08 21:02:35
bdebd7bf96e1ce569e3d2373762c30b920f3c71f3260612211a2658220203c05,18744394,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe299768AA3C07Bf1563F28804C7CfaF7fAD09490,0,84137501850635611,265600413561013832945,0,2023-12-08 22:04:23
df66478378e97bb2b1076d2dde0c6d3ff13b5504094df0a479150bfe196d9132,18744508,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,154322429804129973,484075240680063096766,0,2023-12-08 22:27:47
7ecb1ebd57c0dec79c93cbd75176459b64fc73abb9760fa128b4ec5d334c74ff,18744520,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb7994ef573BAEd848777DE466d360cb04f90A5FD,0,54000000000000000,168450429265269122376,0,2023-12-08 22:30:11
4efc6ef47a6539ef071ca7a3d91229fef018afd0753553005898dd809994a748,18744549,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x51B8092F049EEFaA08124e2Fc279dA598504dbA6,0,209279899615783700,648313881540839518571,0,2023-12-08 22:36:11
dbb71a195a19c88f3aaa42a1697d04e3765d8bbc8cd2c4c113666b9e75be36fa,18744567,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3D82DB47B62CD0b9b31864fDD66EeC7022F0c7A0,0,100000000000000000,307264015586104468588,0,2023-12-08 22:39:47
f9f2dd7d351a508b60dc2251802f1ca00fe1997f40704ce8f33f1d061e436dc0,18744598,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xcfc65EBDCD6b90b9036913971f963e8D9d83f37b,0,106855506399935121,326548817510841028864,0,2023-12-08 22:45:59
aef2bd5e4bb795fcc5196547ae7d0095b8307736aa35c838d08f5ba373ba3fe7,18744666,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,0,149550000000000000,453964459648467077124,0,2023-12-08 22:59:59
790edfad7d401c8aa4d02a3d98d3c37549bd25c4c77cfb3f1ba6a7346850e5f5,18744798,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,1748000000000000000000,0,0,566137505377670261,2023-12-08 23:26:47
83feb94d931b0737884d85528ac0f46d16cd88c1fa0e7c83a3d57b26eff0208a,18744807,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,463496000000000000000,0,0,147309459002509259,2023-12-08 23:28:35
1c9074b1da6c3a7be5f2b160d42dcbc6ae881b3ee569d95d12555a35da465576,18744870,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67,244285511407841336753,0,0,77176051778798136,2023-12-08 23:41:23
de517a8c3877990d57d9a7a99b3f814d86442555f792c1c7b2d338ae592b3572,18745116,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,475800000000000000,1481363060763814752274,0,2023-12-09 00:31:11
77f4ec0ee389066330c9559d644072ef0aa2397e8adeb22e14b705f1c0cbf282,18745161,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,1578720000000000000000,0,0,503657474098555662,2023-12-09 00:40:47
ce67b817e4fa207244e57e34380be9c3afb4e054741e1d6f50a106f00156e579,18745234,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xadFF7528faD938013294f2F9A617d7e1122Da2fF,0,130000000000000000,409094869605943024499,0,2023-12-09 00:55:35
efb0171ed3fee78f5eb30deb3801f6ef059c6b5b5b025f555d9fda56327920b9,18745239,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xC4edB88933504C0CAFb94AEd870Acc6a913f8a05,0,850000000000000000,2606784572311591282803,0,2023-12-09 00:56:35
7cac0bd877ff79ccfe4263c97fa5a98ee0bbde072c293db9a265d25c22214ceb,18745577,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xadFF7528faD938013294f2F9A617d7e1122Da2fF,0,129060630476179571,385753607613047626675,0,2023-12-09 02:04:11
dccfad7778a0d406b49905ac493053c6c7c7a5a656b4640e4ca396486e59cd0e,18745593,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x77Fc8100FE509ca7BCa1906613e4F868D8F12785,0,10570000000000000,31478628953684964263,0,2023-12-09 02:07:23
1799e339d4cc7d95b1e407e4b7e04a43935d7fdb39081ee041de3200168e4eb9,18745623,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9fc1b672Fcb07B43AaCD8b239F9Fc55cCE512125,0,19900000000000000,59217678299284476446,0,2023-12-09 02:13:23
f1d25cbeb3603f2dc29ce3b3cbccf1cda528119e213fb2ef1efa17ca6a0c2dfb,18746158,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x4b8d0ca918eeb9e53C18799Ac53cBfA516295e78,0,525000000000000000,1540564708649377252877,0,2023-12-09 04:01:23
7994006b073890e19c22e066d198c82a9a80e47a90a8253b9b4a8ca2095c9146,18746162,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x07737abA415bD610700663B633c4bAbB827F38AA,0,190189062865252352,547941258385518247927,0,2023-12-09 04:02:11
07858f02dd1326e81ad7493c5721ff2f20e4244ab13f74b9b41de8117939659d,18746454,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1049360813846343984248,0,0,360471652378567277,2023-12-09 05:00:59
07858f02dd1326e81ad7493c5721ff2f20e4244ab13f74b9b41de8117939659d,18746454,0x031F1aD10547b8dEB43A36e5491c06A93812023a,0x397FF1542f962076d0BFE58eA045FfA2d347ACa0,400327282090188013981,0,0,135778650503233052,2023-12-09 05:00:59
6c746bca04273df57c73990a54684875114de40f1b8a95c9c4e5874e467e9225,18746465,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xC85805a4DF256E186e96CCE13d1574e539B81152,0,135000000000000000,395663073062822178360,0,2023-12-09 05:03:11
002278792155b1b656a221a745ca15621299d135864ea78e468d44bd3e186c6c,18746482,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf5CB305e7CF868E0Bdd5760E939D756c57926869,0,428000000000000000,1236522733641567977957,0,2023-12-09 05:06:35
ab141c16b184eb07ad9b2b60e450dc35a024a065fd175b672ea6667de6323f27,18746507,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5461eF72F86061b2e8f61D2B698FcE6b46e59Ee8,0,38000000000000000,108488438623626205954,0,2023-12-09 05:11:35
a423ecc95e50cac0bf5ae92fb164e4ac9faf2bbf727736b6c99523ebff966614,18746563,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,4863961151278981160884,0,0,1625289694503062032,2023-12-09 05:22:47
df84fd0032358c0b8cc1959bca4e9b859f1abb6e173aac07d7c77fe599ee67dc,18746616,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7339c78150545e13DC7d3b266e8cF3528EE1Ad00,0,65885000000000000,204082056665072989319,0,2023-12-09 05:33:35
bb9bad245b744907c4554639f063d9e9bceec1cb569bf2e0edc67af367bd305f,18746982,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbE850E10FD4eF262720Deb73dD7509D570E17a02,0,25000000000000000,77253302663709589351,0,2023-12-09 06:47:47
8e6f9124da32fdff7e1774ce43e372d5ea3c7cbf4cdbeaa3ceeb9bfdd882724a,18747000,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,79300000000000000,244376443142577663440,0,2023-12-09 06:51:23
1827ad43923dfd8cddd9c1b3ce1a1905cd84f5fdc79e5b18aec6a5c75c694d46,18747042,0x18AbedEbf76e1E6FdEb3aE0A5Dd06DAa28112aBF,0xe3Da1D2061F4dB9AFac82cb691029Fd61D0De1d1,0,49500000000000000,152026920668531929231,0,2023-12-09 06:59:47
09019058d58b6bd8082306eea9145f97c19f6585dd82457b699e21d28ee82ba4,18747179,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xdd34068a16451BCb475508FAb654D8bBb722530F,0,86000000000000000,263190921940943790059,0,2023-12-09 07:27:23
4347fdef317b7a6b2f4d3abb112ae9a747d6dbe4722a6e5535c6a91a87a4eb26,18747181,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,184372500000000000,560273257604033672058,0,2023-12-09 07:27:47
85291773540f473c3aba2c5aefd2def76fe3c1ff3410b7b9da0e32aaa2f3af63,18747333,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,42623750000000000,128759578192615425058,0,2023-12-09 07:58:47
88c55c95b8c12b3359ce0050adee01657e33d0514f8c0e06dffae633420df284,18747394,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xcb1410E884fb0E4c4942C28Da8b913a6e714794c,0,72399918648700000,218055386246132427751,0,2023-12-09 08:10:59
506254325d8708bcd86e0b469dd2c89b26100d2b0080c31b4b593be0acb657ff,18747395,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x416b111cDbfFfc60357fd2c83823bB42664247f9,0,100000000000000000,299836754034692842809,0,2023-12-09 08:11:11
7b980354f1785862ad9cc4cb59d40ae4db0ad7fc9691d5a5172a5beea2395ca2,18747419,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1F51E8117eCc34c6Bf456353b0D94BADb71F74f6,0,234000000000000000,695586299394651148789,0,2023-12-09 08:15:59
1df96719da181f760c89771c82ae6b0132d7e6ead635041562929ebd1b6c937e,18747470,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8aFA7D597E7d2591316A44F4A68Bbc58f4b41D9d,0,59319023910427789,175000000000000001748,0,2023-12-09 08:26:11
3234d5804104da0514e37e40b27a6c6e9c6c9ae382ddbaa56c47fd3e1032259b,18747528,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa985957DF680a5d92295f2166590c83aDF4619B7,0,152000000000000000,445997085482857626273,0,2023-12-09 08:38:11
46d43008618767809716a5b037fd310df5bb38ad373adb369ea91d65646dc267,18747548,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,1269600000000000000000,0,0,427052732141798709,2023-12-09 08:42:11
7d994270d90f692f2232b17c480ec700c0f3e05ba90375d6dfa55576394aa516,18747560,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,101107500000000000,301316857582536071022,0,2023-12-09 08:44:35
bdc60685f6c56d54b264172e6458ebdb1d065af5f3b9a9e2523f9fd3d2a62c7e,18747644,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe77eD59E47A5a6ecECdfaD83DBcC4C3DB7A71b82,0,45000000000000000,133601517066342389779,0,2023-12-09 09:01:23
baffd67e6784b5419b686bb7b96759d846810f03cb736ecb7355174a6f89e2e4,18747734,0x1D2B04F5008295918BA9c78B1e664fEE8b444007,0x3E967e5D21493F3EeeAD688546d36e3523291885,0,522103021341247817,1527732670442455065588,0,2023-12-09 09:19:35
d776dfae9597e3a246e85cd8f3b768847b6c820fc29cf29624ba21465c5b7c24,18747744,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,1288000000000000000000,0,0,438482617691682159,2023-12-09 09:21:35
1c52ae22aabad0126398211c84b71e9d87171bf89b8e2d7d9aecb752900489cc,18747782,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xE9515250d3037A1C08171b9408d41d9846629997,0,500000000000000000,1457720895395547998617,0,2023-12-09 09:29:11
